644,"Bomb blast kills 22 after concert at England's Manchester Arena",2017-5-23 0:00:00,"Terrorism","2010"
645,"Miranda rights established by Supreme Court Miranda vs Arizona decision",1966-6-14 0:00:00,"Legal","1960"
646,"""Jaws"" premieres",1975-6-20 0:00:00,"Entertainment","1970"
647,"First Harry Potter book published in the UK",1997-6-26 0:00:00,"Literary","1990"
648,"Forty-nine killed and 53 injured at Pulse Nightclub shooting",2016-6-12 0:00:00,"Terrorism","2010"
649,"MPAA introduces the PG-13 rating",1984-7-1 0:00:00,"Entertainment","1980"
650,"Over 200 die when a truck carrying liquid gas crashes into Spanish campsite",1978-7-11 0:00:00,"Disaster","1970"
651,"Singer Glen Campbell dies of Alzheimer's at age 81",2017-8-8 0:00:00,"Obituary","2010"
652,"Former middleweight champion boxer, Jake LaMotta, dies at age 95",2017-9-19 0:00:00,"Obituary","2010"
653,"Mexico City suffers a 7.1 magnitude earthquake",2017-9-19 0:00:00,"Disaster","2010"
654,"Category 4 Hurricane Maria slams into Puerto Rico",2017-9-20 0:00:00,"Disaster","2010"
655,"Category 5 Hurricane Irma lands",2017-9-6 0:00:00,"Disaster","2010"
656,"Category 4 Hurricane Harvey lands on Texas",2017-8-25 0:00:00,"Disaster","2010"
657,"An Inconvenient Sequel: Truth to Power",2017-8-4 0:00:00,"Environment","2010"
658,"Actor Bernie Casey dies at age 78 after a brief illness",2017-9-19 0:00:00,"Obituary","2010"
659,"Playboy Extraordinare, Hugh Hefner, dies at age 91",2017-9-27 0:00:00,"Obituary","2010"
660,"Lone Wolf domestic terrorist kills 60 and injures over 860 in Las Vegas",2017-10-1 0:00:00,"Massacre","2010"
661,"First US train robbery",1866-10-6 0:00:00,"Crime","1860"
662,"First presidential speech on TV",1947-10-5 0:00:00,"Political","1940"
663,"Dan Brown's fifth Langdon book, ""Origin"", published",2017-10-3 0:00:00,"Literary","2010"
664,"Chicago Fire starts what will eventually be two days of fire",1871-10-8 0:00:00,"News","1870"
665,"Arnold Schwarzenegger is elected as California's governor",2003-10-7 0:00:00,"Political","2000"
666,"Rock & Roller ""Fats"" Domino dies at age 89",2017-10-24 0:00:00,"Obituary","2010"
667,"Emmy winner Robert Guillaume dies of prostate cancer at age 89",2017-10-24 0:00:00,"Obituary","2010"
668,"Stephen King's biggest grossing R-rated horror movie, ""IT"", premieres",2017-9-8 0:00:00,"Entertainment","2010"
669,"Uzbekistan driver kills 8 and injures 11 in Manhattan terrorist attack",2017-10-31 0:00:00,"Terrorism","2010"
670,"Army psychiatrist Major Hasan kills 13 and injures 32 (workplace violence)",2009-11-5 0:00:00,"Crime","2000"
671,"Houston Astros beat Dodgers to win first ever World Series",2017-11-1 0:00:00,"Sports","2010"
672,"TX lone shooter's rampage at Sutherland FB church kills 25 & injures 20",2017-11-5 0:00:00,"Massacre","2010"
673,"Actor John Hillerman, (Magnum, PI, Blazing Saddles, etc.), dies at age 84",2017-11-9 0:00:00,"Obituary","2010"
674,"UT football coach Butch Jones fired in fifth season with 34 - 27 record",2017-11-12 0:00:00,"Sports","2010"
675,"Mel Tillis dies at age 85 of respiratory failure",2017-11-19 0:00:00,"Obituary","2010"
676,"Cult leader Charles Manson dies in prison at age 83",2017-11-19 0:00:00,"Obituary","2010"
677,"Della Reese, singer & actress, dies at age 86",2017-11-19 0:00:00,"Obituary","2010"
678,"Nancy Zeiman,""Sewing with Nancy"", dies at 64 after multiple cancer battles",2017-11-14 0:00:00,"Obituary","2010"
679,"David Cassidy, teen icon, died of liver failure at age 67",2017-11-21 0:00:00,"Obituary","2010"
680,"NBC News fires Matt Lauer for ""inappropriate sexual behavior at work"".",2017-11-29 0:00:00,"News","2010"
681,"Actor and baritone Jim Nabors dies at age 87.  Shazam & farewell, Gomer!",2017-11-30 0:00:00,"Obituary","2010"
682,"Roald Amundsen, Norway, first explorer to reach the South Pole",1911-12-14 0:00:00,"News","1910"
683,"Byron De La Beckwith convicted of 1963 murder of Medgar Evers",1994-2-5 0:00:00,"Crime","1990"
685,"Roe v. Wade decision established woman's legal right to an abortion",1973-1-22 0:00:00,"Legal","1970"
686,"The Oxford American College Dictionary debuts",1884-2-1 0:00:00,"Literary","1880"
687,"First gorilla born in captivity",1956-12-22 0:00:00,"News","1950"
688,"Pan Am Flight 103 explodes over Lockerbie, Scotland killing 270",1988-12-21 0:00:00,"Disaster","1980"
689,"Philadelphia Eagles beat New England Patriots 41 - 33 to win Super Bowl 52",2018-2-4 0:00:00,"Sports","2010"
691,"Apollo 11 lands on the Moon",1969-7-20 0:00:00,"Space","1960"
692,"Space Shuttle Columbia disintegrates reentering Earth's atmosphere",2003-2-1 0:00:00,"Space","2000"
693,"Neil Armstrong becomes first man to walk on the Moon",1969-7-21 0:00:00,"Space","1960"
694,"Ed White becomes first American to make tethered spacewalk",1965-6-3 0:00:00,"Space","1960"
695,"""The Alienist"" by Caleb Carr, published",1994-3-15 0:00:00,"Literary","1990"
696,"Barbara Bush, former first lady, dies at age 92 from COPD",2018-4-17 0:00:00,"Obituary","2010"
697,"Machu Picchu rediscovered",1911-7-24 0:00:00,"Archaeology","1910"
698,"Senator John McCain, an Americn hero, dies at 81 from  glioblastoma",2018-8-25 0:00:00,"Obituary","2010"
699,"Senator Edward Kennedy dies at 77 from glioblastoma",2009-8-25 0:00:00,"Obituary","2000"
700,"Vice President Biden's son, Beau, died at age 46 from glioblastoma",2015-5-30 0:00:00,"Obituary","2010"
701,"Playwright, screenwriter & author Neil Simon dies at age 91",2018-8-26 0:00:00,"Obituary","2010"
702,"Terracotta Army discovered in Xian, China",1974-3-1 0:00:00,"Archaeology","1970"
703,"King Tut's burial chamber was discovered by team led by Howard Carter",1922-11-22 0:00:00,"Archaeology","1920"
704,"""Lucy"" fossils discovered in Ethiopia",1974-11-24 0:00:00,"Archaeology","1970"
705,"First ATM introduced in a bank in Rockville Center, NY",1969-9-2 0:00:00,"Technology","1960"
706,"Actor Burt Reynolds dies at age 82",2018-9-6 0:00:00,"Obituary","2010"
707,"Tiger Woods wins first PGA Tour Championship in 5 years",2018-9-23 0:00:00,"Sports","2010"
708,"""Sexually violent predator"" Bill Cosby, 81, sentenced to 3 - 10 yr prison term",2018-9-25 0:00:00,"Crime","2010"
709,"Arthur Mitchell, founding director of the Dance Theater of Harlem, dies at 84",2018-9-19 0:00:00,"Obituary","2010"
710,"Japanese Naomi Osaka, 19, defeats Serena Williams to win her 1st Grand Slam",2018-9-8 0:00:00,"Sports","2010"
711,"Hurricane Florence makes landfall in the Carolinas",2018-9-14 0:00:00,"Weather","2010"
712,"NY limo crash kills 17 passengers, driver, and two pedestrians",2018-10-7 0:00:00,"News","2010"
713,"Cat 4 Hurricane Michael makes FL panhandle landfall with 155 mph winds",2018-10-10 0:00:00,"Weather","2010"
714,"Paul Allen, Microsoft cofounder, dies of non-Hodgkins lymphoma complications,  at age 65.",2018-10-15 0:00:00,"Obituary","2010"
715,"Canada legalizes recreational marijuana",2018-10-17 0:00:00,"News","2010"
716,"Seven injured and 11 killed in PA Tree of Life synagogue massacre",2018-10-27 0:00:00,"Massacre","2010"
717,"Boston Red Sox beat LA Dodgers 4 - 1 to win their ninth World Series championship",2018-10-28 0:00:00,"Sports","2010"
718,"Hurricane Michael death toll increases to 45",2018-10-28 0:00:00,"Weather","2010"
719,"At least 15 suspicious explosive packages mailed across America in several days",2018-10-29 0:00:00,"Terrorism","2010"
720,"""To Kill a Mockingbird"" voted America's best loved novel in PBS survey",2018-10-23 0:00:00,"Literary","2010"
721,"""House of Cards"" finale",2018-11-2 0:00:00,"Entertainment","2010"
722,"20 injured & 12 killed at CA country-western dance bar shooting on ""college night""",2018-11-7 0:00:00,"Massacre","2010"
723,"Today's country-western dance bar shooting is this year's 307th mass shooting in US",2018-11-7 0:00:00,"News","2010"
724,"Stan Lee, creator of Marvel's superheroes, dies at age 95",2018-11-12 0:00:00,"Obituary","2010"
725,"Country entertainer and 'Hee Haw' cohost Roy Clark dies of pneumonia at age 85",2018-11-15 0:00:00,"Obituary","2010"
726,"Agatha Christie's mystery, ""The Mousetrap"" opens. More than 23,000 performances & counting",1952-11-25 0:00:00,"Theater","1950"
727,"""On the Origin of Species by Means of Natural Selection"" by Charles Darwin is published",1859-11-24 0:00:00,"Literary","1850"
728,"Lee Harvey Oswald kill by nightclub owner Jack Ruby",1963-11-24 0:00:00,"Crime","1960"
729,"Author Jack London dies from kidney disease at age 40",1916-11-22 0:00:00,"Obituary","1910"
730,"President George H. W. Bush dies at age 94",2018-11-30 0:00:00,"Obituary","2010"
731,"""A Streetcar Named Desire""  debuts on Broadway with Marlon Brando at age 23",1947-12-3 0:00:00,"Theater","1940"
732,"Broadway actress Carol Channing dies at age 97",2019-1-15 0:00:00,"Obituary","2010"
733,"Singer Karen Carpenter, age 39, dies of a heart attack ""caused"" by her anorexia",1983-2-4 0:00:00,"Obituary","1980"
734,"New England Patriots beat LA Rams 13-3 in Super Bowl 53",2019-2-3 0:00:00,"Sports","2010"
735,"""Snow White & the Seven Dwarfs"" premieres",1938-2-4 0:00:00,"Entertainment","1930"
736,"Hall of Famer & first black MLB manager, Frank Robinson, dies at 83",2019-2-7 0:00:00,"Obituary","2010"
737,"First polio vaccine administered to children",1954-2-23 0:00:00,"News","1950"
738,"ASPCA founded",1866-4-10 0:00:00,"News","1860"
740,"Tiger Woods wins 5th Masters, after 11 year drought of winning a major tournament",2019-4-14 0:00:00,"Sports","2010"
741,"Oscar nominated writer-director John Singleton dies at 51 after massive stroke",2019-4-29 0:00:00,"Obituary","2010"
742,"FDA approves the first commercially produced birth control pill",1963-5-9 0:00:00,"Medical","1960"
743,"Brooklyn Bridge opens",1883-5-24 0:00:00,"Architecture","1880"
744,"Animal lover, singer and actress Doris Day dies at 97, complications from pneumonia",2019-5-13 0:00:00,"Obituary","2010"
745,"Emmy winning comedian, actor Tim Conway dies at 85 from hydocephalus complications",2019-5-14 0:00:00,"Obituary","2010"
746,"""Thelma and Louise"" premieres",1991-5-24 0:00:00,"Entertainment","1990"
747,"Duke Ellington dies at age 75 from pneumonia and metastasized lung cancer",1974-5-24 0:00:00,"Obituary","1970"
748,"American Red Cross founded",1881-5-21 0:00:00,"News","1880"
749,"Underdog Andy Ruiz, Jr.  becomes the first heavyweight boxing champion of Mexican descent",2019-6-1 0:00:00,"Sports","2010"
750,"Orwell's ""1984"" published",1949-6-4 0:00:00,"Literary","1940"
751,"73rd Tony Awards - Best Musical, Hadestown (8 wins) ; Best Play, The Ferryman (4 wins);",2019-6-9 0:00:00,"Entertainment","2010"
752,"Ali Stroker first wheelchair user Tony winner (Best Actress in featured role in a musical)",2019-6-9 0:00:00,"Entertainment","2010"
753,"Steamboat Sultana exploded on the Mississippi. Estimated death toll 1,800",1865-4-27 0:00:00,"Maritime Disaster","1860"
754,"Gloria Vanderbilt dies at age 95",2019-6-17 0:00:00,"Obituary","2010"
755,"Toronto Raptors beat Golden State Warriors 114-110 to win first NBA Championship",2019-6-13 0:00:00,"Sports","2010"
756,"St Louis Blues beat Boston Bruins to win their first Stanley Cup",2019-6-12 0:00:00,"Sports","2010"
757,"Romance novelist, Judith Krantz, dies of natural causes at age 91",2019-6-22 0:00:00,"Obituary","2010"
758,"Italy wins their bid to host the 2026 Winter Olympics",2019-6-24 0:00:00,"Sports","2010"
759,"US Women win their fourth World Cup title (1991, 1999, 2015, 2019)",2019-7-7 0:00:00,"Sports","2010"
760,"Twitter launches in San Francisco",2006-7-15 0:00:00,"Technology","2000"
761,"Richard Speck murders eight student nurses in Chicago",1966-7-14 0:00:00,"Crime","1960"
762,"Retired Supreme Court Justice John Paul Stevens dies at 99",2019-7-16 0:00:00,"News","2010"
763,"Rutger Hauer dies at the age of 75 after a short illness.",2019-7-19 0:00:00,"Obituary","2010"
764,"French documentary, ""March of the Penguins"" debuts in America",2005-7-22 0:00:00,"Entertainment","2000"
765,"""Kiki's Delivery Service"" premieres in Japan",1989-7-30 0:00:00,"Entertainment","1980"
766,"Three killed (6, 13 & 25 yrs) 12 wounded by 19 yr old at Gilroy, Ca annual Garlic Festival",2019-7-28 0:00:00,"Crime","2010"
767,"Hawaii becomes the 50th state",1959-8-21 0:00:00,"News","1950"
768,"Nate Turner leads the largest slave rebellion in America's history",1831-8-21 0:00:00,"News","1830"
769,"Author Eric Jerome Dickey dies of cancer at 59",2021-1-3 0:00:00,"Obituary","2020"
770,"Olympian & actor Rafer Johnson dies at 86 from a stroke",2020-12-2 0:00:00,"Obituary","2020"
773,"Former NBA Laker, Kobe Bryant 41, dies in a helicopter crash",2020-1-26 0:00:00,"Obituary","2020"
774,"""Hidden Figures"" Katherine Johnson dies at 101",2020-2-24 0:00:00,"Obituary","2020"
775,"Ellis Marsalis Jr., father of Branford and Wynton dies at age 85 from COVID complications",2020-4-1 0:00:00,"Obituary","2020"
776,"Founder of  Black Enterprise magazine, Earl Graves, Sr., dies from Alzheimer's at age 85",2020-4-7 0:00:00,"Obituary","2020"
777,"WHO declares COVID-19 a pandemic",2020-3-11 0:00:00,"Covid","2020"
778,"NSCC moves all classes online with Zoom",2020-3-23 0:00:00,"Covid","2020"
779,"The 2020 Olympics are officially postponed",2020-3-23 0:00:00,"Covid","2020"
780,"Categpry 4 Hurricane Laura landed on Louisiana",2020-8-24 0:00:00,"Weather","2020"
781,"Category 2 Hurricane Delta landed  12 miles east of where Hurricane Laura landed",2020-10-9 0:00:00,"Weather","2020"
782,"Ed Asner dies of natural causes at 91",2021-8-29 0:00:00,"Obituary","2020"
783,"Cloris Leachman dies from stroke cimplicated by COVID-19 at age 94",2021-1-26 0:00:00,"Obituary","2020"
784,"Rene Auberjonois dies from metastatic lung cancer at age 79",2019-12-8 0:00:00,"Obituary","2010"
785,"Olympia Dukakis dies under hospice care at age 89",2021-5-1 0:00:00,"Obituary","2020"
786,"Tony and Emmy winner Cicely Tyson dies at age 96",2021-1-28 0:00:00,"Obituary","2020"
788,"Ninety-eight souls lost when the Florida Surfside condo collapsed",2021-6-24 0:00:00,"Disaster","2020"
790,"First COVID death correctly identified in the US",2020-2-6 0:00:00,"Covid","2020"
791,"World wide deaths over 200,000",2020-4-26 0:00:00,"Covid","2020"
792,"US COVID deaths surpassed 100,000",2020-5-27 0:00:00,"Covid","2020"
793,"US COVID deaths surpassed 150,000",2020-8-4 0:00:00,"Covid","2020"
794,"US COVID deaths surpassed 200,000",2020-9-22 0:00:00,"Covid","2020"
795,"US COVID deaths surpassed 250,000",2020-11-18 0:00:00,"Covid","2020"
796,"US COVID deaths surpassed 300,000",2020-12-14 0:00:00,"Covid","2020"
797,"US COVID deaths surpassed 400,000",2021-1-19 0:00:00,"Covid","2020"
798,"US COVID deaths surpassed 500,000",2021-2-22 0:00:00,"Covid","2020"
799,"There are 700,756 US COVID deaths",2021-9-26 0:00:00,"Covid","2020"
800,"74th Tony Awards - Best Musical:  ""Moulin Rouge""",2021-9-26 0:00:00,"Entertainment","2020"
801,"74th Tony Awards - Best Revival:  ""A Soldier's Story""",2021-9-26 0:00:00,"Entertainment","2020"
802,"92nd Academy Awards - Best Animated: ""Toy Story 4""",2020-2-9 0:00:00,"Entertainment","2020"
803,"92nd Academy Awards - Best Animated Short Film: "" Hair Love""",2020-2-9 0:00:00,"Entertainment","2020"
804,"93rd Academy Awards - Best Movie: ""Nomadland""",2021-4-25 0:00:00,"Entertainment","2020"
805,"93rd Academy Awards - Best Animated: ""Soul""",2021-4-25 0:00:00,"Entertainment","2020"
806,"78th Golden Globe Awards - Best Animated: ""Soul""",2021-2-28 0:00:00,"Entertainment","2020"
807,"78th Golden Globe Awards - Best Actor in Drama: Chadwick Boseman",2021-2-28 0:00:00,"Entertainment","2020"
808,"Amtrak derailment near Joplin,  Montana killed at least three people",2021-9-25 0:00:00,"News","2020"
809,"Forty-six year old George Floyd was murdered in Minneapolis, Minnesota",2020-5-25 0:00:00,"News","2020"
810,"Accused murderer of George Floyd found guilty and  sentenced to over 22 years",2021-6-25 0:00:00,"News","2020"
811,"""West Side Story"",  remake directed by Steven Spielberg is released",2021-12-8 0:00:00,"Entertainment","2020"
812,"""Tick, Tick, Boom"", directed by Lin-Manuel Miranda is released",2021-11-10 0:00:00,"Entertainment","2020"
813,"Chadwick Boseman dies at 43 after losing four-year battle with colon cancer",2020-8-28 0:00:00,"Obituary","2020"
814,"Howard University names fine arts center after their late alumnus Chadwick Boseman",2021-9-7 0:00:00,"News","2020"
815,"Winter storm in February, especially in Texas & Mexico, results in ~ 176 deaths",2021-2-13 0:00:00,"Weather","2020"
816,"Eight killed in mass shooting in San Jose at the Valley Transportation Authority",2021-5-26 0:00:00,"Massacre","2020"
817,"Eight killed in mass shooting in Indianapolis at the FedEx facility",2021-4-15 0:00:00,"Massacre","2020"
818,"Ten killed in mass shooting in Boulder at a supermarket",2021-3-22 0:00:00,"Massacre","2020"
819,"Eight killed in Atlanta mass shooting at three spas. Six  were women of Asian descent",2021-3-16 0:00:00,"Massacre","2020"
820,"Bomb located in a RV is detonated outside an AT&T transmission building",2020-12-25 0:00:00,"News","2020"
821,"After many years battling cancer, rock legend Eddie Van Halen dies at age 65",2020-10-6 0:00:00,"Obituary","2020"
822,"Sputnik, the world's first artificial satellite, was launched by the Soviet Union",1957-10-4 0:00:00,"Space","1950"
823,"Connery, Sean Connery dies at age 90.  Sir Connery had dementia the last few months alive",2020-10-31 0:00:00,"Obituary","2020"
824,"Alex Trebek dies at age 80 after battling stage 4 pancreatic cancer for over 18 months",2020-11-8 0:00:00,"Obituary","2020"
825,"David Dinkins, NYC's first African-American mayor, dies at age 93 of natural causes",2020-11-23 0:00:00,"Obituary","2020"
826,"Six killed when truck bomb detonated in World Trade Center's underground garage",1993-2-26 0:00:00,"Terrorism","1990"
827,"82nd Academy Awards - Best Picture winner: ""The Hurt Locker""",2010-3-7 0:00:00,"Entertainment","2010"
828,"25th Academy Awards - Best Picture winner: ""The Greatest Show on Earth""",1953-3-19 0:00:00,"Entertainment","1950"
829,"16th Academy Awards - Best Picture winner: ""Casablanca""",1944-3-2 0:00:00,"Entertainment","1940"
830,"6th Tony Awards - Best Musical winner: ""The King and I""",1952-3-30 0:00:00,"Entertainment","1950"
831,"37th Tony Awards - Best Musical winner: ""Cats""",1983-6-5 0:00:00,"Entertainment","1980"
832,"52nd Tony Awards - Best Musical winner: ""The Lion King""",1998-6-7 0:00:00,"Entertainment","1990"
833,"2nd Tony Awards - Best Play winner: ""Mister Roberts""",1948-3-28 0:00:00,"Entertainment","1940"
834,"33rd Tony Awards - Best Play winner: ""The Elephant Man""",1979-6-3 0:00:00,"Entertainment","1970"
835,"41st Tony Awards - Best Play winner, ""Fences""",1987-6-7 0:00:00,"Entertainment","1980"
836,"A structural fire causes extensive damage to the Notre-Dame of Paris cathedral",2019-4-15 0:00:00,"News","2010"
837,"Malcolm X assassinated",1965-2-21 0:00:00,"News","1960"
838,"Nashville State Technical Institute founded",1970-6-1 0:00:00,"Education","1970"
839,"""Sesame Street"" premieres",1969-11-10 0:00:00,"Children","1960"
840,"Big Bird & Oscar the Grouch puppeteer, Caroll Spinney, dies at 85",2019-12-8 0:00:00,"Obituary","2010"
841,"""The Big Comfy Couch"" premieres",1992-3-2 0:00:00,"Children","1990"
842,"""Reading Rainbow"" premieres",1983-6-6 0:00:00,"Children","1980"
843,"""Wishbone"" premieres",1995-10-9 0:00:00,"Children","1990"
844,"""Kukla, Fran and Ollie"" premieres",1947-10-13 0:00:00,"Children","1940"
845,"Puppeteer/ventriloquist, Shari Lewis, dies at 65, 2 months after uterine cancer diagnosis",1998-8-2 0:00:00,"Obituary","1990"
846,"""The Shari Lewis Hour"" premieres",1960-10-1 0:00:00,"Children","1960"
847,"""Bear in the Big Blue House"" premieres",1997-10-20 0:00:00,"Children","1990"
848,"Lynn Thigpen, Luna in ""Bear in the Big Blue House"", dies at 54 from a brain hemorrhage",2003-3-12 0:00:00,"Obituary","2000"
849,"""Gullah, Gullah Island"" premieres",1994-10-24 0:00:00,"Children","1990"
850,"""Blues Clues"" premieres",1996-9-8 0:00:00,"Children","1990"
851,"""Between the Lions"" premieres",2000-4-3 0:00:00,"Children","2000"
852,"""Zoboomafoo"" premieres",1999-1-25 0:00:00,"Children","1990"
853,"According to WHO: 1,448,896 global COVID deaths, 18%, 262,736 are US deaths",2020-11-29 0:00:00,"Covid","2020"
854,"Supreme Court Justice Ruth Bader Ginsberg dies at 87 from pancreatic cancer",2020-9-18 0:00:00,"Obituary","2020"
855,"Bill Cosby's sex assault conviction vacated & he is released from prison after only 3 yrs",2021-6-30 0:00:00,"News","2020"
856,"Kansas City defeats San Francisco, 31 - 20, in 54th Super Bowl",2020-2-2 0:00:00,"Sports","2020"
857,"Tampa Bay defeats Kansas City, 31 - 9, in 55th Super Bowl",2021-2-7 0:00:00,"Sports","2020"
858,"Actress Nichelle ""Uhura"" Nichols dies at 89",2022-7-30 0:00:00,"Obituary","2020"
859,"Actress Pat ""Ursala"" Carroll dies at 95",2022-7-30 0:00:00,"Obituary","2020"
860,"NBA legend & activist Bill Russell dies at 88",2022-7-31 0:00:00,"Obituary","2020"
861,"Stoneman Douglas High School shooting, 17 killed and 17 wounded",2018-2-14 0:00:00,"Massacre","2010"
862,"Sante Fe High School shooting wounds 13",2018-5-18 0:00:00,"Massacre","2010"
863,"Twenty-two murdered at Robb Elementary School shooting, 19 were children",2022-5-24 0:00:00,"Massacre","2020"
864,"Highland Park parade shooting kills 7 and injured dozens",2022-7-4 0:00:00,"Massacre","2020"
865,"Buffalo's Tops Friendly Market shooting, 10 killed and three injured",2022-5-14 0:00:00,"Massacre","2020"
866,"Hurrican Ian makes landfall on Gulf side of Florida",2022-9-28 0:00:00,"Weather","2020"
867,"Death toll for Hurrican Ian increases to 100 as searches continue",2022-10-3 0:00:00,"News","2020"
868,"There are 1.06 million US COVID deaths",2022-10-3 0:00:00,"Covid","2020"
869,"""Black Panther: Wakanda Forever"" released 4 years after the origianl film",2022-11-11 0:00:00,"Entertainment","2020"
870,"""Avatar: The Way of the Water"" released 13 years after the original film",2022-12-16 0:00:00,"Entertainment","2020"
871,"Director & writer Jordan Peele's ""Nope"" released",2022-7-22 0:00:00,"Entertainment","2020"
872,"Louise Fletcher, Oscar winning ""Nurse Ratched"" dies at age 88",2022-9-23 0:00:00,"Obituary","2020"
873,"Queen Elizabth II dies at age 96",2022-9-8 0:00:00,"Obituary","2020"
874,"Actor Emilio Delgado, who lived on Sesame Street as ""Luis"" for 45 years, dies at age 81",2022-3-9 0:00:00,"Obituary","2020"
875,"Country legend Loretta Lynn dies at age 90",2022-10-4 0:00:00,"Obituary","2020"
876,"Tony, Oscar & Golden Globe  winning actress Angela Lansbury dies at age 96",2022-10-11 0:00:00,"Obituary","2020"
877,"""Gone With the Wind"" is the  first all color movie to win Best Picture",1940-2-29 0:00:00,"Entertainment","1940"
879,"""Soul"" wins 93rd Academy Award's Best Animated Feature Award",2021-4-25 0:00:00,"Entertainment","2020"
881,"Robbie Coltrane, Hogwarts half-giant Hagrid, dies at age 72 after a lengthy illness",2022-10-14 0:00:00,"Obituary","2020"
882,"#6 UT beats #3 Alabama 52 - 49 after 16 straight years of losses to 'Bama",2022-10-15 0:00:00,"Sports","2022"
883,"Estimated cost of a new Titan stadium estimated to cost approximately $2,000,000,000",2022-10-17 0:00:00,"News","2022"
